timestamp,A_Pre1945,B_19461983,C_19842010,D_Post2011,Average of temperatureatmospherique
11/18/2020 19:00,1.9718,1.876962712,1.71728,1.898623256,5.766666667
11/18/2020 20:00,2.0484,1.573627119,1.30048,1.395739535,5.566666667
11/18/2020 21:00,2.728,1.393261017,1.430026667,1.542474419,5.633333333
11/18/2020 22:00,1.5165,1.199328814,1.351146667,0.883534884,5.033333333
11/18/2020 23:00,1.1448,1.179701695,1.097813333,0.83067907,4.2
11/19/2020 0:00,1.0721,1.500528814,1.270133333,1.031386047,3.066666667
11/19/2020 1:00,1.9424,1.128833898,0.926186667,0.853730233,2.2
11/19/2020 2:00,1.8214,1.302244068,0.875786667,0.754995349,1.333333333
11/19/2020 3:00,1.4865,1.248183051,0.97824,0.994772093,1.1
11/19/2020 4:00,2.0895,1.341315254,1.05456,0.917413953,0.966666667
11/19/2020 5:00,1.2868,1.336718644,1.66032,1.076986047,0.9
11/19/2020 6:00,1.685,1.397044068,1.3656,1.155906977,0.733333333
11/19/2020 7:00,1.9588,1.520888136,1.299573333,1.365376744,0.7
11/19/2020 8:00,1.7828,1.565735593,1.12048,1.400427907,1.1
11/19/2020 9:00,2.0067,1.850257627,1.274293333,1.282716279,1.666666667
11/19/2020 10:00,1.6212,1.654820339,1.216533333,0.888167442,2.4
11/19/2020 11:00,1.3964,1.392732203,1.13056,1.263404651,2.5
11/19/2020 12:00,1.5703,1.522840678,1.266293333,1.085246512,2.966666667
11/19/2020 13:00,1.5593,1.331959322,1.388586667,0.980874419,3.6
11/19/2020 14:00,2.0016,1.248386441,1.252533333,1.516911628,2.833333333
11/19/2020 15:00,1.8855,1.47799322,1.45824,1.549730233,3.4
11/19/2020 16:00,1.511,1.443905085,1.730933333,1.451386047,1.5
11/19/2020 17:00,1.8468,1.582840678,1.808213333,1.408297674,1.1
11/19/2020 18:00,2.3833,1.905111864,1.58016,1.695683721,1.066666667
11/19/2020 19:00,2.5908,1.738759322,1.613866667,1.476893023,0.833333333
11/19/2020 20:00,3.0505,1.727105085,1.77296,1.553302326,0.3
11/19/2020 21:00,2.0498,1.745959322,1.72304,1.123255814,-0.2
11/19/2020 22:00,1.9844,1.644549153,1.47664,1.170697674,-0.266666667
11/19/2020 23:00,2.1593,1.416101695,1.60656,0.9648,-0.7
11/20/2020 0:00,2.2594,1.385105085,1.12336,1.203013953,-1.166666667
11/20/2020 1:00,2.3459,1.608630508,0.98608,1.098697674,-1.6
11/20/2020 2:00,1.7819,1.550684746,1.286986667,1.045897674,-1.933333333
11/20/2020 3:00,1.5009,1.441322034,1.33584,1.311906977,-2.5
11/20/2020 4:00,2.2739,1.455457627,1.20944,1.296669767,-2.866666667
11/20/2020 5:00,2.8605,1.571288136,1.29792,1.522493023,-3.2
11/20/2020 6:00,1.8197,1.904318644,1.41568,1.848725581,-3.966666667
11/20/2020 7:00,2.1647,1.861077966,1.407413333,1.629655814,-4.3
11/20/2020 8:00,2.3805,1.717952542,1.433546667,1.494809302,-3.166666667
11/20/2020 9:00,2.4754,2.11820339,2.171573333,1.293544186,-0.766666667
11/20/2020 10:00,2.2107,1.661816949,1.661226667,1.372855814,0.4
11/20/2020 11:00,1.9416,1.58859661,1.802133333,0.891795349,2.066666667
11/20/2020 12:00,1.7661,1.713518644,1.393973333,1.186325581,3.233333333
11/20/2020 13:00,2.5399,1.722508475,1.714933333,0.954697674,3.8
11/20/2020 14:00,2.7825,1.691369492,1.685386667,1.154344186,4.233333333
11/20/2020 15:00,2.6907,1.530142373,1.763626667,1.053823256,3.4
11/20/2020 16:00,2.3407,1.83079322,1.763093333,1.750046512,2.833333333
11/20/2020 17:00,1.8057,1.822657627,1.789386667,1.461544186,2.5
11/20/2020 18:00,1.8911,1.854833898,1.7264,1.542865116,2.366666667
11/20/2020 19:00,2.99,1.379715254,1.625866667,1.544427907,2.133333333
11/20/2020 20:00,2.1562,1.626732203,1.48128,1.290418605,1.466666667
11/20/2020 21:00,2.0101,1.32880678,1.2016,1.281823256,1.366666667
11/20/2020 22:00,2.3055,1.415369492,1.568853333,1.026027907,1.7
11/20/2020 23:00,1.5966,1.286705085,1.31344,0.796130233,2.133333333
11/21/2020 0:00,1.6413,1.476569492,1.48112,1.095460465,2.233333333
11/21/2020 1:00,2.5115,1.27720678,1.187573333,0.967311628,2.2
11/21/2020 2:00,1.3316,1.280522034,1.1544,0.710511628,2.033333333
11/21/2020 3:00,1.6714,1.261342373,1.038986667,0.891739535,1.9
11/21/2020 4:00,2.2622,1.31719322,0.98944,0.943981395,1.8
11/21/2020 5:00,1.6252,1.283064407,0.855093333,1.117339535,1.633333333
11/21/2020 6:00,1.8346,1.549423729,1.18112,0.925674419,1.566666667
11/21/2020 7:00,1.9729,1.835532203,1.16864,1.121469767,1.333333333
11/21/2020 8:00,2.3945,1.562623729,1.165973333,1.384297674,1.666666667
11/21/2020 9:00,2.6263,1.569355932,1.451573333,1.279925581,2.2
11/21/2020 10:00,2.9325,1.891240678,1.577493333,1.481748837,2.9
11/21/2020 11:00,1.9306,1.848813559,1.528693333,1.40907907,3.433333333
11/21/2020 12:00,1.7989,1.541410169,1.535626667,1.711144186,4.033333333
11/21/2020 13:00,1.4726,1.736847458,1.745333333,1.438772093,4.8
11/21/2020 14:00,1.9053,1.650264407,1.627946667,1.123981395,5.633333333
11/21/2020 15:00,2.3595,1.912983051,1.513813333,1.307888372,5.533333333
11/21/2020 16:00,3.6641,1.702840678,1.932746667,1.690995349,4.066666667
11/21/2020 17:00,2.2519,1.763755932,1.948426667,1.989265116,3.2
11/21/2020 18:00,1.9731,2.141247458,1.779786667,2.37415814,3.633333333
11/21/2020 19:00,1.8334,1.944732203,1.809653333,1.300186047,3.5
11/21/2020 20:00,3.0459,2.000786441,1.492746667,1.197544186,3.833333333
11/21/2020 21:00,2.1855,1.917050847,1.081013333,1.186716279,3.433333333
11/21/2020 22:00,1.7517,1.534352542,1.300533333,0.900223256,3.933333333
11/21/2020 23:00,1.4262,1.316969492,1.504053333,1.069730233,4.033333333
11/22/2020 0:00,2.3692,1.213098305,1.30896,0.818455814,4.266666667
11/22/2020 1:00,1.4394,1.361633898,1.038133333,0.684781395,4.966666667
11/22/2020 2:00,1.4376,1.151369492,1.000693333,0.731944186,5.566666667
11/22/2020 3:00,1.3636,1.187023729,1.047946667,0.931869767,5.833333333
11/22/2020 4:00,2.4737,1.401518644,1.004373333,0.897376744,6.266666667
11/22/2020 5:00,1.4252,1.406013559,1.20304,0.971218605,6.5
11/22/2020 6:00,2.177,1.489871186,1.273013333,1.137655814,6.7
11/22/2020 7:00,2.1155,1.497233898,1.42768,1.192465116,6.033333333
11/22/2020 8:00,2.5328,1.350976271,1.38224,1.299293023,3.233333333
11/22/2020 9:00,1.9632,1.833132203,1.188906667,0.991423256,2.966666667
11/22/2020 10:00,1.5149,1.571186441,1.183306667,1.038362791,2.333333333
11/22/2020 11:00,1.4786,1.421267797,1.4688,1.221711628,3.066666667
11/22/2020 12:00,1.5005,1.357545763,1.173333333,1.017432558,3.333333333
11/22/2020 13:00,2.6846,1.536549153,1.350506667,0.8736,3.633333333
11/22/2020 14:00,2.4459,1.516677966,1.503573333,1.174660465,3.366666667
11/22/2020 15:00,2.2549,1.494427119,1.468106667,1.043944186,2.933333333
11/22/2020 16:00,1.5152,1.919227119,1.443786667,1.430455814,1.733333333
11/22/2020 17:00,1.709,2.215098305,1.94416,1.723255814,1.366666667
11/22/2020 18:00,1.7934,2.337538983,1.673706667,1.937246512,0.8
11/22/2020 19:00,2.7574,2.062454237,1.722346667,1.664930233,0.5
11/22/2020 20:00,1.9428,1.799389831,1.76912,1.533655814,-0.4
11/22/2020 21:00,1.8986,2.044169492,1.772533333,1.538009302,-0.866666667
11/22/2020 22:00,2.1569,1.618738983,1.285493333,1.164669767,-1.5
11/22/2020 23:00,2.6377,1.871410169,1.246666667,1.512837209,-2.133333333
11/23/2020 0:00,2.0534,1.676176271,1.113546667,1.290027907,-2.866666667
11/23/2020 1:00,1.7586,1.584122034,1.188373333,1.157972093,-3.6
11/23/2020 2:00,2.0793,1.573789831,1.087413333,1.137265116,-3.5
11/23/2020 3:00,2.28,1.535369492,1.275306667,1.316930233,-3.666666667
11/23/2020 4:00,2.6435,1.559125424,1.274986667,1.284669767,-4.033333333
11/23/2020 5:00,1.8934,1.904501695,1.69888,1.33707907,-4
11/23/2020 6:00,2.5053,2.098311864,1.579946667,1.63144186,-3.866666667
11/23/2020 7:00,3.7308,2.115477966,1.477493333,1.718623256,-4.133333333
11/23/2020 8:00,2.4294,1.928461017,1.502133333,1.347683721,-4.166666667
11/23/2020 9:00,2.1294,1.964461017,1.356906667,1.200893023,-4.3
11/23/2020 10:00,2.8269,1.813383051,1.56064,1.131181395,-4.1
11/23/2020 11:00,2.2827,1.753484746,1.55584,1.401711628,-3.433333333
11/23/2020 12:00,2.3369,1.727654237,1.511466667,1.375255814,-2.6
11/23/2020 13:00,2.5693,1.869071186,1.65056,1.388930233,-2.3
11/23/2020 14:00,3.1591,1.873423729,1.258293333,1.190009302,-2.333333333
11/23/2020 15:00,2.269,1.683681356,1.858453333,1.524669767,-2.4
11/23/2020 16:00,2.5911,2.100427119,2.357493333,1.740613953,-2.533333333
11/23/2020 17:00,3.1311,2.710189831,2.421973333,1.924465116,-2.8
11/23/2020 18:00,2.9008,2.623240678,2.295413333,1.719348837,-3.666666667
11/23/2020 19:00,2.8495,2.318928814,2.196586667,1.782362791,-3.8
11/23/2020 20:00,2.564,2.404067797,2.15856,1.971237209,-3.8
11/23/2020 21:00,2.7658,1.953559322,1.92816,1.598734884,-4.266666667
11/23/2020 22:00,2.8991,2.041566102,1.73648,1.356948837,-4.833333333
11/23/2020 23:00,1.8358,1.830325424,1.51744,1.28427907,-5.466666667
11/24/2020 0:00,1.9238,1.887172881,1.481226667,1.374306977,-6.033333333
11/24/2020 1:00,2.783,1.770589831,1.514133333,1.387646512,-6.433333333
11/24/2020 2:00,2.5168,1.886298305,1.5488,1.481804651,-6.533333333
11/24/2020 3:00,2.6787,1.622420339,1.604746667,1.316818605,-8.033333333
11/24/2020 4:00,2.0523,1.945159322,1.5776,1.325972093,-7.733333333
11/24/2020 5:00,2.612,2.413484746,1.82256,1.396186047,-7.733333333
11/24/2020 6:00,4.1658,2.377789831,1.883093333,1.73464186,-7.866666667
11/24/2020 7:00,3.5385,2.287586441,1.84448,1.587739535,-7.933333333
11/24/2020 8:00,2.4699,1.80579661,1.48704,1.649972093,-6.766666667
11/24/2020 9:00,3.3381,1.676135593,1.53408,1.076986047,-4.133333333
11/24/2020 10:00,2.5974,1.728691525,1.307573333,0.96775814,-2.233333333
11/24/2020 11:00,2.2906,1.63940339,1.395573333,1.147367442,-0.933333333
11/24/2020 12:00,2.4818,1.538379661,1.349813333,0.985730233,0.033333333
11/24/2020 13:00,2.1378,1.558311864,1.411306667,1.045116279,0.8
11/24/2020 14:00,2.2329,1.438922034,1.375413333,1.074362791,1.533333333
11/24/2020 15:00,2.1937,1.705891525,1.748266667,1.092,1.6
11/24/2020 16:00,2.0349,1.836732203,2.095786667,1.561786047,0.733333333
11/24/2020 17:00,4.0058,2.183572881,2.216,2.073153488,-0.066666667
11/24/2020 18:00,3.0936,2.316325424,2.204693333,2.171832558,-1.033333333
11/24/2020 19:00,2.6877,2.357715254,1.994346667,1.900297674,-1.733333333
11/24/2020 20:00,2.718,2.306664407,1.943146667,1.8528,-1.866666667
11/24/2020 21:00,3.31,2.074718644,2.06096,1.300018605,-2.533333333
11/24/2020 22:00,2.4474,1.728447458,1.8184,1.192465116,-2.433333333
11/24/2020 23:00,2.1121,1.614366102,1.42624,1.176446512,-3.233333333
11/25/2020 0:00,3.4622,1.52320678,1.548266667,1.225786047,-2.733333333
11/25/2020 1:00,1.5731,1.543769492,1.233386667,1.16935814,-2.866666667
11/25/2020 2:00,2.5176,1.434915254,1.293013333,0.962567442,-3
11/25/2020 3:00,2.6957,1.477444068,1.28992,0.960223256,-3.566666667
11/25/2020 4:00,2.4414,1.760298305,1.37584,1.025134884,-2.8
11/25/2020 5:00,2.0068,2.207389831,1.732106667,1.15652093,-2.466666667
11/25/2020 6:00,3.2047,1.958949153,1.49872,1.544483721,-1.7
11/25/2020 7:00,2.5104,1.85080678,1.438666667,1.608613953,-1.2
11/25/2020 8:00,2.4443,1.522271186,1.285386667,1.684018605,-0.633333333
11/25/2020 9:00,3.1069,1.694908475,1.47744,1.321953488,0
11/25/2020 10:00,2.1983,1.805654237,1.42736,1.030772093,0.933333333
11/25/2020 11:00,2.337,1.62679322,1.457226667,1.219702326,1.3
11/25/2020 12:00,2.2567,1.928013559,1.506826667,1.023125581,1.633333333
11/25/2020 13:00,2.0241,1.622522034,1.60816,1.3248,2.033333333
11/25/2020 14:00,2.0237,1.713823729,1.381173333,0.985060465,1.933333333
11/25/2020 15:00,2.0326,1.77939661,1.882133333,1.307051163,1.966666667
11/25/2020 16:00,3.5267,1.84240678,1.952533333,1.243646512,1.766666667
11/25/2020 17:00,2.3838,1.806752542,1.7888,1.754288372,1.466666667
11/25/2020 18:00,1.9883,2.157335593,1.58992,1.979665116,1.366666667
11/25/2020 19:00,2.3256,2.258766102,1.64624,1.79972093,0.9
11/25/2020 20:00,1.8908,2.167789831,1.656053333,1.51412093,0.433333333
11/25/2020 21:00,3.1561,1.691877966,1.70768,1.683739535,0.3
11/25/2020 22:00,1.53,1.705240678,1.98736,1.289972093,0.3
11/25/2020 23:00,1.8612,1.388725424,1.525333333,1.022344186,0.533333333
11/26/2020 0:00,1.9534,1.417525424,1.191253333,0.924055814,0.666666667
11/26/2020 1:00,2.5348,1.104244068,1.239893333,1.078827907,1
11/26/2020 2:00,1.7749,1.266081356,1.162773333,1.035683721,1.3
11/26/2020 3:00,2.0079,1.258962712,1.043573333,1.150102326,1.366666667
11/26/2020 4:00,1.2583,1.621566102,1.470346667,1.202176744,1.433333333
11/26/2020 5:00,1.6433,1.896366102,1.366826667,1.085637209,1.466666667
11/26/2020 6:00,2.5881,1.949532203,1.28864,1.590586047,1.033333333
11/26/2020 7:00,2.0073,1.503640678,1.3544,1.955776744,0.866666667
11/26/2020 8:00,1.8143,1.709369492,1.50224,1.616706977,0.933333333
11/26/2020 9:00,1.9728,1.525891525,1.849386667,1.219088372,1
11/26/2020 10:00,1.572,1.73719322,1.241493333,1.3032,1.2
11/26/2020 11:00,2.0591,1.747383051,1.34224,1.62747907,1.1
11/26/2020 12:00,2.0002,1.505735593,1.574133333,1.280539535,0.733333333
11/26/2020 13:00,2.6173,1.81100339,1.230506667,1.318102326,0.433333333
11/26/2020 14:00,2.368,1.783016949,1.349866667,1.651032558,0.4
11/26/2020 15:00,1.4986,1.611722034,1.89824,1.496706977,0.3
11/26/2020 16:00,2.3022,1.655186441,1.77936,1.67575814,0.233333333
11/26/2020 17:00,2.4205,1.842894915,1.80368,1.700930233,0.3
11/26/2020 18:00,2.1398,1.771749153,1.84976,1.480186047,0.4
11/26/2020 19:00,2.8216,1.865532203,1.606986667,1.241637209,0.466666667
11/26/2020 20:00,2.1001,2.067945763,1.612266667,1.52935814,0.266666667
11/26/2020 21:00,2.742,1.892827119,1.64896,1.754288372,0.033333333
11/26/2020 22:00,3.3273,1.693525424,1.64064,0.986344186,-0.166666667
11/26/2020 23:00,2.1091,1.620101695,1.397706667,1.009339535,-0.633333333
11/27/2020 0:00,1.7395,1.416386441,1.448,1.172651163,-1.1
11/27/2020 1:00,2.4167,1.490928814,1.295893333,1.262288372,-1.866666667
11/27/2020 2:00,1.8174,1.592277966,1.270346667,1.115665116,-2.333333333
11/27/2020 3:00,1.5513,1.609728814,1.30928,1.069618605,-2.833333333
11/27/2020 4:00,2.734,1.485864407,1.079786667,1.049860465,-3.5
11/27/2020 5:00,1.8021,1.522861017,1.5832,1.129172093,-3.966666667
11/27/2020 6:00,2.8176,1.949267797,1.718293333,1.278697674,-4.066666667
11/27/2020 7:00,2.9997,1.906637288,1.417013333,1.721246512,-4.033333333
11/27/2020 8:00,2.6452,1.998894915,1.611466667,1.667386047,-4.233333333
11/27/2020 9:00,2.4479,2.159166102,1.479466667,1.628706977,-4.166666667
11/27/2020 10:00,2.8002,1.977355932,1.90576,1.404446512,-4
11/27/2020 11:00,3.2504,2.307884746,1.919893333,1.447925581,-4.033333333
11/27/2020 12:00,3.1506,2.244183051,1.749013333,1.524837209,-3.7
11/27/2020 13:00,1.8233,1.991267797,1.75248,1.888855814,-3.266666667
11/27/2020 14:00,2.8121,2.286813559,1.450773333,1.424874419,-3.4
11/27/2020 15:00,3.5837,2.240542373,2.40976,1.636967442,-3.1
11/27/2020 16:00,2.7552,2.472854237,2.422453333,2.356967442,-4
11/27/2020 17:00,2.9053,2.677911864,2.71456,1.846939535,-4.833333333
11/27/2020 18:00,3.0378,2.566149153,2.354666667,2.033637209,-5.2
11/27/2020 19:00,4.6108,2.327369492,1.7792,1.831813953,-5.166666667
11/27/2020 20:00,2.6909,2.402298305,1.883946667,1.644223256,-5.333333333
11/27/2020 21:00,2.8468,2.322101695,1.99536,1.491404651,-5.733333333
11/27/2020 22:00,2.4557,1.985389831,1.876,1.740055814,-6.266666667
11/27/2020 23:00,3.0101,1.851986441,1.722293333,1.451944186,-6.733333333
11/28/2020 0:00,2.4613,1.935477966,1.766346667,1.472427907,-6.933333333
11/28/2020 1:00,2.0637,2.142101695,1.809653333,1.387813953,-7
11/28/2020 2:00,1.9382,2.051918644,1.78848,1.304762791,-7.233333333
11/28/2020 3:00,3.0409,2.151111864,1.559733333,1.352595349,-7.766666667
11/28/2020 4:00,1.7313,1.984840678,1.533493333,1.250902326,-8.166666667
11/28/2020 5:00,2.2452,2.100101695,1.919893333,1.614753488,-8.933333333
11/28/2020 6:00,2.2516,2.410250847,2.069386667,1.427051163,-9.2
11/28/2020 7:00,3.035,2.543654237,1.647093333,1.81227907,-9
11/28/2020 8:00,2.6626,2.356454237,1.943893333,1.740334884,-8.266666667
11/28/2020 9:00,3.4599,2.39259661,2.043093333,2.163516279,-6.9
11/28/2020 10:00,3.52,2.172610169,2.325546667,1.912576744,-5.5
11/28/2020 11:00,3.2679,2.122759322,2.317706667,1.578586047,-4.633333333
11/28/2020 12:00,2.8366,2.043294915,2.097653333,1.721190698,-3.766666667
11/28/2020 13:00,2.3176,2.247844068,1.69168,1.73815814,-3.333333333
11/28/2020 14:00,3.8755,2.30619661,2.067413333,1.169246512,-2.8
11/28/2020 15:00,2.7017,2.173545763,2.314826667,1.81144186,-3.466666667
11/28/2020 16:00,3.6345,2.381491525,2.112746667,1.718511628,-3.633333333
11/28/2020 17:00,3.6349,2.682142373,2.148373333,2.055962791,-4.033333333
11/28/2020 18:00,3.2806,2.802040678,2.718826667,2.218102326,-4.633333333
11/28/2020 19:00,2.8854,2.326352542,2.4216,2.164744186,-4.733333333
11/28/2020 20:00,2.5267,2.349457627,2.41536,2.249469767,-4.733333333
11/28/2020 21:00,3.2609,2.178467797,1.71072,1.701990698,-5
11/28/2020 22:00,2.8678,1.853227119,1.674133333,1.594883721,-5.066666667
11/28/2020 23:00,2.4525,1.701661017,1.443146667,1.439944186,-5.5
11/29/2020 0:00,2.7451,1.791661017,1.517333333,1.350251163,-5.466666667
11/29/2020 1:00,2.6437,1.67560678,1.62272,1.20692093,-5.333333333
11/29/2020 2:00,3.1959,1.902,1.609173333,1.218586047,-5.866666667
11/29/2020 3:00,3.421,1.802949153,1.42544,1.556986047,-6.4
11/29/2020 4:00,2.2696,2.016467797,1.62064,1.836111628,-7.066666667
11/29/2020 5:00,3.0039,2.016894915,2.16192,1.624186047,-7.666666667
11/29/2020 6:00,3.6953,2.489755932,1.808586667,2.019683721,-8.633333333
11/29/2020 7:00,3.822,2.506922034,1.99856,1.923013953,-9.333333333
11/29/2020 8:00,2.7175,1.85200678,1.688373333,1.52132093,-8.133333333
11/29/2020 9:00,2.7414,1.982176271,1.58816,1.497265116,-6.6
11/29/2020 10:00,2.5765,2.061172881,1.532586667,1.400706977,-5.4
11/29/2020 11:00,2.3296,1.771159322,1.590613333,1.291534884,-4.666666667
11/29/2020 12:00,2.2773,1.748033898,1.7112,1.160818605,-4.2
11/29/2020 13:00,3.0666,1.848386441,1.58304,1.610344186,-3.566666667
11/29/2020 14:00,2.7849,1.783667797,1.4208,1.243255814,-3.266666667
11/29/2020 15:00,2.8587,1.996657627,1.942453333,1.531981395,-3.233333333
11/29/2020 16:00,4.1524,2.465959322,2.500693333,1.70695814,-3.933333333
11/29/2020 17:00,2.7494,2.34339661,2.045706667,2.330344186,-4.6
11/29/2020 18:00,2.8809,2.793437288,2.385173333,2.129302326,-4.266666667
11/29/2020 19:00,2.2749,2.76880678,2.375893333,2.539590698,-4.733333333
11/29/2020 20:00,2.9859,2.328325424,2.13856,1.784427907,-4.466666667
11/29/2020 21:00,2.3177,1.971681356,1.860586667,1.893544186,-4.466666667
11/29/2020 22:00,3.1435,1.849077966,1.809386667,1.540855814,-4.433333333
11/29/2020 23:00,2.2087,1.745145763,1.90304,1.438325581,-4.433333333
11/30/2020 0:00,2.0798,1.908691525,1.391466667,1.438269767,-4.333333333
11/30/2020 1:00,2.2454,1.660637288,1.356053333,1.584613953,-4.7
11/30/2020 2:00,2.9416,1.876088136,1.506346667,1.518251163,-5.3
11/30/2020 3:00,3.0297,1.669464407,1.62064,1.680446512,-5.3
11/30/2020 4:00,2.7616,1.786250847,1.33632,1.545488372,-5.466666667
11/30/2020 5:00,2.9904,2.141938983,1.967626667,1.648744186,-4.966666667
11/30/2020 6:00,2.854,2.239037288,2.079466667,1.697581395,-4.766666667
11/30/2020 7:00,3.1812,2.372359322,2.3256,1.745581395,-4.6
11/30/2020 8:00,2.8711,2.054969492,1.63104,1.728781395,-5
11/30/2020 9:00,2.951,1.773783051,1.62528,1.209655814,-4.466666667
11/30/2020 10:00,2.6287,1.68,1.462293333,1.207144186,-3.066666667
11/30/2020 11:00,2.3271,1.780067797,1.47088,1.15255814,-2.766666667
11/30/2020 12:00,2.2393,1.793776271,1.78416,1.572502326,-1.966666667
11/30/2020 13:00,2.5048,1.826115254,1.619413333,1.590976744,-1.966666667
11/30/2020 14:00,2.4789,1.586542373,1.474933333,1.617097674,-1.833333333
11/30/2020 15:00,2.1829,2.171633898,1.83424,1.419348837,-2.1
11/30/2020 16:00,3.1869,2.204725424,2.225493333,1.773097674,-2.966666667
11/30/2020 17:00,3.2854,2.436081356,2.165653333,2.225246512,-3.6
11/30/2020 18:00,2.5553,2.386230508,2.378186667,1.73335814,-3.8
11/30/2020 19:00,3.0176,2.058366102,2.25392,2.011702326,-3.766666667
11/30/2020 20:00,3.0523,2.473383051,2.263733333,2.254604651,-2.866666667
11/30/2020 21:00,2.5413,2.146718644,1.475146667,1.817581395,-2.966666667
11/30/2020 22:00,3.3041,1.699301695,1.49632,1.635572093,-3.466666667
11/30/2020 23:00,2.2901,1.702189831,1.190613333,1.409413953,-3.766666667
12/1/2020 0:00,2.8141,1.759627119,1.556853333,1.26295814,-3.3
12/1/2020 1:00,2.1485,1.583898305,1.445493333,1.237897674,-3.133333333
12/1/2020 2:00,2.4851,1.666759322,1.259413333,1.220539535,-2.733333333
12/1/2020 3:00,2.7645,1.457023729,1.124746667,1.359404651,-2.233333333
12/1/2020 4:00,2.8958,1.859776271,1.32544,1.41627907,-1.5
12/1/2020 5:00,2.2287,1.9416,1.863786667,1.5,-1.066666667
12/1/2020 6:00,3.3647,2.192338983,1.842346667,1.635851163,-0.5
12/1/2020 7:00,2.4303,2.200515254,1.408373333,1.649581395,-0.066666667
12/1/2020 8:00,2.2208,1.976949153,1.702346667,2.127962791,-0.533333333
12/1/2020 9:00,1.9362,1.701111864,1.827786667,1.327367442,-0.533333333
12/1/2020 10:00,3.2228,1.735179661,1.60304,1.517190698,-0.933333333
12/1/2020 11:00,1.8624,1.808440678,1.57408,1.308167442,-0.633333333
12/1/2020 12:00,1.908,1.480637288,1.452373333,1.284223256,-0.466666667
12/1/2020 13:00,2.0939,1.728549153,1.265546667,1.185711628,-1.033333333
12/1/2020 14:00,3.2761,1.684332203,1.579786667,1.140111628,-1.5
12/1/2020 15:00,2.4231,1.722691525,1.613173333,1.586846512,-1.833333333
12/1/2020 16:00,2.1616,2.268630508,1.90576,2.033413953,-2.9
12/1/2020 17:00,2.684,2.335444068,2.218293333,2.106027907,-4.1
12/1/2020 18:00,2.7197,2.501145763,1.977013333,2.032576744,-4.3
12/1/2020 19:00,3.4617,2.479708475,2.00336,2.092688372,-4.633333333
12/1/2020 20:00,3.1772,2.412833898,1.84336,2.017730233,-4.166666667
12/1/2020 21:00,3.0626,2.101505085,1.769813333,1.352037209,-3.866666667
12/1/2020 22:00,3.0091,1.851416949,1.623466667,1.799051163,-4.333333333
12/1/2020 23:00,2.6685,1.977233898,1.3528,1.304260465,-3.866666667
12/2/2020 0:00,1.7207,1.765586441,1.43104,1.132688372,-3.933333333
12/2/2020 1:00,2.4222,1.729383051,1.350346667,1.305376744,-3.233333333
12/2/2020 2:00,1.9567,1.638142373,1.114453333,1.29655814,-2.733333333
12/2/2020 3:00,3.21,1.693037288,1.605013333,1.36587907,-2
12/2/2020 4:00,2.4495,1.625552542,1.107093333,1.397469767,-1.5
12/2/2020 5:00,2.5505,2.213715254,1.898773333,1.502734884,-0.966666667
12/2/2020 6:00,3.9105,2.015898305,1.74384,1.581655814,-1.033333333
12/2/2020 7:00,2.7456,1.811247458,1.378453333,1.659181395,-0.833333333
12/2/2020 8:00,2.6714,1.655837288,1.530986667,1.478009302,-0.366666667
12/2/2020 9:00,2.1872,1.870983051,1.6008,1.386586047,0.466666667
12/2/2020 10:00,3.0972,1.802949153,1.43264,1.34852093,1
12/2/2020 11:00,1.9506,1.826135593,1.367573333,1.527404651,1.466666667
12/2/2020 12:00,1.7204,2.015308475,1.54656,1.211888372,2
12/2/2020 13:00,2.4426,1.690962712,1.4656,1.750548837,2.933333333
12/2/2020 14:00,2.3607,2.119911864,1.82976,1.500446512,4.1
12/2/2020 15:00,2.6246,1.889532203,1.893493333,1.546269767,4.433333333
12/2/2020 16:00,2.8717,2.081755932,2.183413333,1.968502326,4.7
12/2/2020 17:00,2.7982,1.873342373,1.729706667,1.943609302,5.266666667
12/2/2020 18:00,2.8424,2.214874576,1.939573333,1.916818605,5.1
12/2/2020 19:00,2.4724,2.12479322,1.596853333,1.461823256,4.466666667
12/2/2020 20:00,3.0612,1.86260339,1.70896,1.594995349,4.466666667
12/2/2020 21:00,2.48,1.827783051,1.5904,1.315981395,4.233333333
12/2/2020 22:00,2.7195,1.575742373,1.524693333,1.808651163,3.966666667
12/2/2020 23:00,2.0515,1.571349153,1.076213333,1.578697674,3.066666667
12/3/2020 0:00,2.0177,1.524671186,0.99472,0.979367442,2
12/3/2020 1:00,2.2367,1.580298305,1.290826667,1.196595349,0.9
12/3/2020 2:00,2.5099,1.357952542,1.25008,1.100316279,0.166666667
12/3/2020 3:00,1.6464,1.511572881,1.299093333,1.292316279,-0.566666667
12/3/2020 4:00,2.1174,1.77260339,1.01024,1.555925581,-1.233333333
12/3/2020 5:00,2.3514,1.810169492,2.062986667,1.462716279,-1.666666667
12/3/2020 6:00,2.3223,2.029037288,1.581013333,1.490734884,-2.2
12/3/2020 7:00,2.1959,1.93999322,1.758186667,1.541581395,-3
12/3/2020 8:00,3.2606,2.025091525,1.512586667,1.852297674,-3.466666667
12/3/2020 9:00,2.04,1.807179661,1.238026667,1.53572093,-3.333333333
12/3/2020 10:00,2.2024,1.757613559,1.7624,1.463888372,-3.3
12/3/2020 11:00,2.2882,1.664725424,1.545333333,1.399702326,-3.633333333
12/3/2020 12:00,2.3835,1.952908475,1.719573333,1.50452093,-3.4
